id_site,nama_site,lokasi,kelurahan,kecamatan,nama_perusahaan,alamat_perusahaan_menara,latitude,longitude,type_menara,tower_height
JBBD0203,CIMBULEUIT-CIDADAP,"JL. RANCABENTANG I NO. 15 C CIUMBULEUIT KEC. CIDADAP, KOTA BANDUNG - JAWA BARAT",Ciumbuleuit,Cidadap,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.874555556,107.6074444,GF (GreenField),20
JBBD0209,PAU-ITB,"JL.  GANESHA NO. 10, KOTA BANDUNG, PROV. JAWA BARAT",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.8885,107.61008,RT (Roof Top),4
JBBD0210,CIBADUYUT-SELATAN-BANDUNG,"JL. RANCAMAYA, KEL.CIBADUYUT KIDUL KEC. BOJONGLOA, KOTA BANDUNG - JAWA BARAT",Cibaduyut Kidul,Bojongloa Kaler,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9555,107.5956111,GF (GreenField),32
JBBD0211, BATUNUNGGAL-UTARA-BANDUNG,"JL. BATUNUNGGAL INDAH IV NO. 35, RT.07/RW.03, KEL.BATUNUNGGAL, KEC. BANDUNG KIDUL, KOTA BANDUNG, PROV. JAWA BARAT",Batununggal,Bandung Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95622222,107.6286389,RT (Roof Top),6
JBBD0213,HEGARMANAH-BANDUNG,"JL. HEGARMANAH GG. MARHALI NO. 7, RT.07/RW.03, KEL.HEGARMANAH, KEC. CIDADAP, KOTA BANDUNG, PROV. JAWA BARAT.",Hegarmanah,Cidadap,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.87913889,107.6014722,RT (Roof Top),6
JBBD0214,CIBUNTU,JL. CIBUNTU BARAT KEC. BANDUNG KULON KEL.CIBUNTU RT 09/04,Cibuntu,Bandung Kulon,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.921888889,107.5734444,GF (GreenField),31
JBBD0215,CIKUTRA,"GG. SUKA MULYA RT02 RW09, KEL.CIKUTRA, KEC. CIBEUNYING KIDUL, BANDUNG",Cikutra,Cibeunying Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.904222222,107.64175,GF (GreenField),31
JBBD0218,SENTOSA-ASIH-JAYA,"JL. RAYA CIPAMOKOLAN, KEL.CIPAMOKOLAN, KEC. RANCASARI, KOTA BANDUNG – JAWA BARAT",Cipamokolan,Rancasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.948055556,107.6735278,GF (GreenField),30
JBBD0219,CISARANTEN-KIDUL,"KP. DARWALI RT001 RW007, KEL.DARWATI, KEC. RANCASARI, KOTA BANDUNG, PROP. JAWA BARAT",Darwati,Rancasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.964472222,107.6871111,GF (GreenField),30
JBBD0222,PARAKAN,"JL. PARAKANSAAT NO. 147, RT.002/RW.013, KEL.CISARANTEN KULON, KEC. ARCAMANIK, KOTA BANDUNG",Cisaranten Kulon,Arcamanik,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.932444444,107.6683056,GF (GreenField),31
JBBD0226,CISARANTEN-KULON,"JL. CISARANTEN WETAN RT01 RW03, KEL.GEDEBAGE, KEC. UJUNG BERUNG, BANDUNG TIMUR",Gedebage,Sukasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9235,107.6867778,GF (GreenField),31
JBBD0227,RAYA-CIPADUNG-BANDUNG,"JL. RAYA CIPADUNG RT.001/RW.001 KEL.PALASARI, KEC. CIBIRU - BANDUNG",Palasari,Cibiru,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92275,107.7104167,GF (GreenField),31
JBBD0230,CIGAGAK,JL.CICALENGKRANG 1 KP.CIGAGAK RT/RW.05/07 KEL.CISURUPAN KEC.CIBIRU BANDUNG,Cisurupan,Cibiru,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.907944444,107.72625,GF (GreenField),31
JBBD0255,PASANGGRAHAN-BANDUNG,"JL. CILENGKARANG I NO. 113, RT.03/RW.05, KEL.CISURUPAN, KEC. CIBIRU, KOTA BANDUNG, PROV. JAWA BARAT.",Cisurupan,Cibiru,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.913388889,107.7175833,RT (Roof Top),15
JBBD0258,BABAKAN-MUSLIMIN-BANDUNG,"KOMPLEKS PERUMAHAN BABAKAN MUSLIMIN NO. 40, RT.03/RW.06, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.955555556,107.6091389,RT (Roof Top),6
JBBD0259,KUJANGSARI-BANDUNG,"JL. TERUSAN LOGAM NO. 5, RT.04/RW.05, KUJANGSARI, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.961277778,107.6446667,RT (Roof Top),6
JBBD0260,KARANG-PAMULANG-BANDUNG,"JL. TERUSAN CIKADUT NO. 19, RT.03/RW.04, KARANG PAMULANG, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.896972222,107.6694722,RT (Roof Top),9
JBBD0262,MARGASENANGSELATAN-BANDUNG,"JL. KOMPLEKS PASIR PAGAR BLOK RQ NO. 7, RT.02/RW.14, CIWASTRA, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.965666667,107.6603889,RT (Roof Top),9
JBBD0264,CIJAGRA-BANDUNG,"JL. BUAH BATU NO. 281,BANDUNG",-,Buahbatu,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.94744444,107.6332194,RT (Roof Top),9
JBBD0265,BABAKAN-CIPARAY-BANDUNG,"JL. MAKAM CARINGIN NO. 31, RT.04/RW.02, BANDUNG, PROV. JAWA BARAT",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.947416667,107.5835278,RT (Roof Top),9
JBBD0266,SURYA-SETRA-SARIJADI,"JL. SARIMANAH 1 BLOK 14 NO. 106, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.880444,107.577389,RT (Roof Top),6
JBBD0267,SUKAHATI-BANDUNG,"JL. H. YASIN NO. 78 A, RT.02/RW.03, KEL.SUKABUNGAH, KEC. SUKAJADI, KOTA BANDUNG, PROV. JAWA BARAT.",Sukabungah,Sukajadi,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.893,107.5935833,RT (Roof Top),6
JBBD0268,KARANG-ARUM-BANDUNG,"JL. SINDANG SIRNA NO. 14, RT.08/RW.06, KEL.GEGER KALONG, KEC. SUKASARI, KOTA BANDUNG, PROV. JAWA BARAT.",Gegerkalong,Sukasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.877472,107.593694,RT (Roof Top),9
JBBD0269,BABAKAN-JERUK-PASTEUR,"JL. BABAKAN JERUK III B NO. 4, PASTEUR, BANDUNG, PROV. JAWA BARAT.",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.890916667,107.5853333,RT (Roof Top),9
JBBD0270,DIAN-PERMAI,"JL. CARINGIN RT02 RW09, KEL.BABAKAN, KEC. BABAKAN CIPARAY, JAWA BARAT",Babakan,Babakan Ciparay,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.940222222,107.5705,GF (GreenField),31
JBBD0271,SEKAJATI,"JL MANDALA RT 02, RW 11, KEL.KEBON KANGKUNG, KEC. KIARA CONDONG, BANDUNG",Kebon Kangkung,Kiaracondong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.942944444,107.6446389,GF (GreenField),31
JBBD0273,SAUYUNAN,"JL. CIBADUYUT LAMA NO. 37 RT. 07 RW. 07, KEL.KEBON LEGA, KEC. BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT",Kebon Lega,Bojongloa Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.948166667,107.5907222,GF (GreenField),31
JBIM0014,MEKARSARI-TEGAL-GIRANG,JL. CARINGIN BELAKANG NO. 26 RT 06 RW 03 KEL.KOPO KEC. BOJONGLOA KALER KOTA BANDUNG,Kopo,Bojongloa Kaler,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.543043,108.266721,GF (GreenField),52
SI.JBBD0003,PT-TELEHOUSE,JL. A.H. NASUTION NO. 236 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.921654,107.708543,GF (GreenField),43
SI.JBBD0005,PT-HARIFF,JL. SUKARNO. HATTA NO. 450 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95121,107.62291,GF (GreenField),60
SI.JBBD0008,MARANATHA,"UNIV. KRISTEN MARANATHA, PROF. DRG. SURIA SUMANTRI, MPH - NO. 65",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.88611,107.580927,RT (Roof Top),3
SI.JBBD0010,RM-RIUNG/LIK,JL. SOEKARNO. HATTA NO. 47 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.93426,107.6993,GF (GreenField),43
SI.JBBD0014,SUKAPADA-BANDUNG,JL. RAYA A YANI NO. 630 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.906635,107.64755,RT (Roof Top),30
SI.JBBD0016,SURYALAYA,"JL. MENGGER GIRANG I NO. 39 RT 13 RW 08 KEL.PASIRLUYU, KEC REGOL BANDUNG",Pasirluyu,Regol,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95194,107.61603,RT (Roof Top),9
BDG_01N047,SUMBERSARI,"JL. CARINGIN ELOK RT01 RW06 BLOK CIBOLERANG, KEL.BABAKAN CIPARAY, KEC. BANDUNG KULON",Babakan Ciparay,Bandung Kulon,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.942694444,107.5754722,GF+SST,42
BDG_01N917,BATUNUNGGAL,"JL. KIARA CONDONG NO. 176,178,180, RT07 RW04, KEL.KEBON GEDANG, KEC. BATU NUNGGAL",Kebon Gedang,Batununggal,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.93207,107.641,RT+Pole,18
BDG_01N015,PASIR-WANGI,JL. PROF. KHM. SYADLI HASAN NO. 44 NAGROG II PASIR JATI UJUNGBERUNG BANDUNG.( PESANTRN BAITURAHMAN),-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.909027778,107.7062778,Pole,15
BDG_01N049,CISARANTEN-WETAN,JL. CISARANTEN WETAN RT04 RW01 KEL.CISARANTEN KEC. UJUNG BERUNG,Cisaranten,Arcamanik,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.93275,107.6875278,GF+SST,42
BDG_01N007,BANDUNG-ELECTRONIC-CENTER,JL. PURNAWARMAN 13-15 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.90765,107.6089667,HRB+Pole,6
BDG_01N009,CIBEUNYING-KIDUL,JL. ATLAS BARAT NO. 8 RT 05 RW 13 KEL.BABAKAN SURABAYA KEC. KIARACONDONG,Babakan Surabaya,Kiaracondong,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.915027778,107.6462222,RT+Pole,15
BDG_01N012,SALMAN-ITB,YAYASAN GEDUNG SALMAN ITB,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.8945,107.6109722,RT+Pole,15
BDG_01N016,DAGO-BUTIK,"JL. SILIWANGI, SIMPANG DAGO, BANDUNG",-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.884833333,107.6132222,HRB+Pole,3
BDG_01N037,PADASUKA,JL. AHMAD YANI NO. 835B BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.904138889,107.6513889,RT+MT,20
BDG_01N043,PASIR-KALIKI,JL. ABDUL RIVAI NO. 2,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.904111111,107.6036389,HRB+Pole,12
MWJ011,GEGER-KALONG,JL. SETIABUDHI NO. 193 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.8662311,107.592609,RT+Pole,6
MWJ013,HOLIDAY-INN,JL. IR. JUANDA NO. 33 BANDUNG 40116,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.9043028,107.6103561,RT+Pole,6
MWJ014,HOTEL-JAYAKARTA,"JL. IR. JUANDA NO. 381 A, DAGO ATAS BANDUNG",Dago,Coblong,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.8707847,107.6191508,RT+Pole,6
MWJ015,HUBDAM,JL. GUDANG UTARA NO. 28 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.9164578,107.6235306,GF+SST,42
MWJ021,PASIR-KALIKI,JL. PASIR KALIKI NO. 121-123 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.9054064,107.5972636,RT+Pole,6
MWJ024,PPTM,JL. JENDRAL SUDIRMAN NO. 623 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.9193275,107.5789436,RT+Pole,6
MWJ027,SUCI,JL. SURAPATI NO. 233 BANDUNG 40123,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.8975136,107.6326072,GF/MSC/MGW,65
BDG_01N041,SUKASARI,"JL. GEGER KALONG GIRANG NO. 23 RT 05 RW 03, KEL.GEGERKALONG KEC. SUKASARI",Gegerkalong,Sukasari,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.8648,107.5928,RT+MT,20
BDG_01I0007,CINAMBO,"JL. SINDANGSARI RT.03 RW.01 KEL.CIPADUNG KULON, KEC PANYILEUKAN",Cipadung Kulon,Panyileukan,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.92273,107.69976,RT (Roof Top),40
BDG_01I0004,SUKASARI,"JL. GEGER KALONG HILIR NO. 61, RT01 RW01, KEL.SUKARASA, KEC. SUKASARI",Sukarasa,Sukasari,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.86959,107.58839,RT (Roof Top),15
BDG_01I1060,UNPAS-PATIMURA,JL. TAMANSARI NO. 6-8 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.90475,107.609,RT (Roof Top),4
BDG_01I1003,SABUGA,JL. TAMANSARI NO. 73 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.885975,107.609211,RT (Roof Top),3
BDG_01I1004,DAGO-151,JL. DAGO RAYA NO. 151 KOTA BANDUNG,Dago,Coblong,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.889935,107.613367,RT (Roof Top),6
BDG_01N022,CICENDO,JL. DR. DJUNDJUNAN 143-149 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.893388889,107.5851667,HRB+Pole,6
BDG_01N025,SUKASARI,JL. SURYASUMANTRI NO. 91 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.883583333,107.5813333,HRB+Pole,3
BDG_01N033,MOH.-TOHA,"JL. MOH. TOHA NO. 274A RT03 RW03, KEL.KARASAK, KEC. ASTANA ANYAR",Karasak,Astanaanyar,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.951777778,107.6103611,RT+MT,25
BDG_01N001,CIBADAK,"JL. H. SAFARI NO. 51, KEL.CIBADAK, KEC. ASTANA ANYAR",Cibadak,Astanaanyar,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.925333333,107.5966389,RT+Pole,15
BDG_01N002,ASIA-AFRIKA,"JL. DALEM KAUM 32-34, KEL.BALONG GEDE, KEC. REGOL",Balonggede,Regol,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.92225,107.6050278,HRB+Pole,9
BDG_01N003,NARIPAN,JL. VETERAN 69,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.919777778,107.6173056,HRB+Pole,9
BDG_01N004,OTISTA,"JL. CIATEUL NO. 15 BANDUNG, KEL.NYENGSERET, KEC. ASTANA ANYAR",Nyengseret,Astanaanyar,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.930694444,107.603,HRB+Pole,6
BDG_01N005,SUNIAH-RAJA,"JL. PASKAL 22, KEL.BRAGA, KEC. SUMUR BANDUNG",Braga,Sumur Bandung,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.915111111,107.5983889,RT+MT,25
BDG_01N008,BABAKAN-CIPARAY,JL. PETA NO. 241,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.929791667,107.5866556,HRB+Pole,6
BDG_01N010,PELAJAR-PEJUANG,"JL. PELAJAR PEJUANG 45 NO. 121, KEL.TURANGGA, KEC. LENGKONG",Turangga,Lengkong,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.935388889,107.6254167,HRB+Pole,9
BDG_01N019,CIBANGKONG/GATOT-SUBROTO,JL. WARTA NO. 18,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.924666667,107.6326667,RT+MT,25
BDG_01N021,BANDUNG-KULON,"JL. CIJERAH NO. 185 RT02 RW05, KEL.CIBUNTU, KEC. BANDUNG KULON",Cibuntu,Bandung Kulon,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.9251,107.56665,RT+MT,25
BDG_01N032,BANDUNG-KULON,"JL. HOLIS NO. 35 RT02 RW01, KEL.WARUNG MUNCANG",Warung Muncang,Bandung Kulon,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.919888889,107.5758889,RT+Pole,15
BDG_01N039,BABAKAN-CIPARAY,"JL. PAKASIH NO. 10 RT05 RW07, KEL.KEBON LEGA, KEC.BOJONG LOA KIDUL",Kebon Lega,Bojongloa Kidul,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.950388889,107.5878611,GF+SST,42
BDG_01N044,CICENDO,JL. RAJAWALI TIMUR NO. 153 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.915083333,107.5834444,RT+Pole,15
T-J32BDG140533-09,HOTEL-CASSADUA,"JL. CASSA NO. 2 RT07 RW05, KEL.SUKAWARNA, KEC. SUKAJADI",Sukawarna,Sukajadi,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.88975,107.578195,RT+Pole,12
T-J32BDG110190-09,HOTEL-CIHAMPELAS-3,JL. RAYA CIHAMPELAS NO. 179,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.888482,107.603589,RT+Pole,6
BDG_01I1025,MEGACELL,JL. PAJAJARAN NO. 94 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.90667,107.59167,RT+Pole,3
BDG_01I1024,SMKN-6-BANDUNG,JL. SOEKARNO. -HATTA KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.94046,107.680053,RT (Roof Top),6
BDG_01I1022,SMA-NEGERI-21-BANDUNG,JL. RANCASAWO CIWASTRA KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.95718,107.672,GF (GreenField),6
BDG_01I1021,UNIVERSITAS-ISLAM-NUSANTARA-(UNINUS),JL. SOEKARNO. HATTA NO. 530 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.94553,107.64485,HRB,6
BDG_01I1020,SMK-PRAKARYA-INTERNASIONAL-II,JL. INHOFTANK NO. 146 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.940329,107.602682,RT (Roof Top),6
BDG_01I1019,SMK-PRAKARYA-INTERNASIONAL-I,JL. INHOFTANK NO. 46 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.941373,107.604538,RT (Roof Top),6
BDG_01I1018,SMA-DARUL-HIKAM,JL. TUBAGUS ISMAIL DEPAN 78 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.883528,107.61614,RT (Roof Top),6
BDG_01I1017,SMA-NEGERI-6-BANDUNG,JL. PASIRKALIKI NO. 51 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.909233,107.597582,RT (Roof Top),6
BDG_01I1005,BOROMEUS,JL. IR. H. JUANDA NO. 100 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.894138,107.613703,RT (Roof Top),4
BDG_01I1007,SMA-NEGERI-16-BANDUNG,JL. MEKARSARI NO. 81 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.926649,107.656897,RT (Roof Top),6
BDG_01I1014,SMK-NEGERI-3-BANDUNG,JL. SOLONTONGAN NO. 10 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.939614,107.62675,RT (Roof Top),6
BDG_01I1016,SMA-TAMAN-SISWA,JL. TAMAN SISWA NO. 4 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.928933,107.620394,RT (Roof Top),6
